"","LoggerNumber","DateTime","TempC","RH","DewPTC","Tree_ID","Strata"
"1932",1,2018-06-18 10:18:00,27.554,83.316,24.454,"M25","Understory"
"1933",1,2018-06-18 10:21:00,27.677,84.285,24.752,"M25","Understory"
"1934",1,2018-06-18 10:24:00,27.776,81.239,24.284,"M25","Understory"
"1935",1,2018-06-18 10:27:00,27.85,80.214,24.16,"M25","Unclassified"
"1936",1,2018-06-18 10:30:00,27.899,78.655,23.906,"M25","Unclassified"
"1937",1,2018-06-18 10:33:00,27.949,79.132,24.047,"M25","Unclassified"
"1938",1,2018-06-18 10:36:00,27.974,76.329,23.513,"M25","Mid"
"1939",1,2018-06-18 10:39:00,27.974,75.504,23.345,"M25","Mid"
"1940",1,2018-06-18 10:42:00,28.048,77.371,23.795,"M25","Mid"
"1941",1,2018-06-18 10:45:00,28.122,77.386,23.87,"M25","Unclassified"
"1942",1,2018-06-18 10:48:00,28.171,75.219,23.477,"M25","Canopy"
"1943",1,2018-06-18 10:51:00,28.295,72.809,23.091,"M25","Canopy"
"1944",1,2018-06-18 10:54:00,28.196,74.425,23.337,"M25","Canopy"
"1945",1,2018-06-18 10:57:00,28.147,74.237,23.25,"M25","Canopy"
"1946",1,2018-06-18 11:00:00,28.147,74.119,23.225,"M25","Unclassified"
"1947",1,2018-06-18 11:03:00,28.171,76.545,23.749,"M25","Unclassified"
"1948",2,2018-06-18 09:48:00,26.989,85.126,24.227,"M26","Understory"
"1949",2,2018-06-18 09:51:00,26.916,84.514,24.045,"M26","Understory"
"1950",2,2018-06-18 09:54:00,26.867,85.523,24.177,"M26","Understory"
"1951",2,2018-06-18 09:57:00,26.867,86.511,24.351,"M26","Understory"
"1952",2,2018-06-18 10:00:00,26.842,86.843,24.385,"M26","Understory"
"1953",2,2018-06-18 10:03:00,26.842,87.011,24.415,"M26","Understory"
"1954",2,2018-06-18 10:06:00,26.842,87.18,24.444,"M26","Understory"
"1955",2,2018-06-18 10:09:00,26.842,87.348,24.473,"M26","Understory"
"1956",2,2018-06-18 10:12:00,26.842,87.32,24.469,"M26","Understory"
"1957",2,2018-06-18 10:15:00,26.867,87.185,24.469,"M26","Understory"
"1958",2,2018-06-18 10:18:00,27.014,85.613,24.338,"M26","Understory"
"1959",2,2018-06-18 10:21:00,27.21,86.73,24.729,"M26","Understory"
"1960",2,2018-06-18 10:24:00,27.382,87.894,25.102,"M26","Unclassified"
"1961",2,2018-06-18 10:27:00,27.456,88.135,25.216,"M26","Unclassified"
"1962",2,2018-06-18 10:30:00,27.53,87.703,25.214,"M26","Unclassified"
"1963",2,2018-06-18 10:33:00,27.554,87.653,25.23,"M26","Unclassified"
"1964",2,2018-06-18 10:36:00,27.628,84.985,24.831,"M26","Unclassified"
"1965",2,2018-06-18 10:39:00,27.677,79.946,23.94,"M26","Unclassified"
"1966",2,2018-06-18 10:42:00,27.702,79.545,23.887,"M26","Unclassified"
"1967",2,2018-06-18 10:45:00,27.702,79.922,23.96,"M26","Unclassified"
"1968",2,2018-06-18 10:48:00,27.776,78.076,23.671,"M26","Mid"
"1969",2,2018-06-18 10:51:00,27.825,80.874,24.262,"M26","Mid"
"1970",2,2018-06-18 10:54:00,27.825,77.706,23.646,"M26","Mid"
"1971",2,2018-06-18 10:57:00,27.85,77.887,23.706,"M26","Unclassified"
"1972",2,2018-06-18 11:00:00,27.875,76.75,23.502,"M26","Unclassified"
"1973",2,2018-06-18 19:45:00,28.394,74.937,23.635,"M26","Understory"
"1974",2,2018-06-18 19:48:00,28.345,74.957,23.591,"M26","Understory"
"1975",2,2018-06-18 19:51:00,28.295,75.036,23.56,"M26","Understory"
"1976",2,2018-06-18 19:54:00,28.27,75.061,23.541,"M26","Understory"
"1977",2,2018-06-18 19:57:00,28.221,75.11,23.503,"M26","Understory"
"1978",2,2018-06-18 20:00:00,28.196,75.164,23.49,"M26","Understory"
"1979",2,2018-06-18 20:03:00,28.147,75.214,23.453,"M26","Understory"
"1980",2,2018-06-18 20:06:00,28.122,75.268,23.44,"M26","Understory"
"1981",2,2018-06-18 20:09:00,28.072,75.317,23.402,"M26","Understory"
"1982",2,2018-06-18 20:12:00,28.048,75.371,23.389,"M26","Understory"
"1983",2,2018-06-18 20:15:00,28.023,75.396,23.37,"M26","Understory"
"1984",2,2018-06-18 20:18:00,27.974,75.504,23.345,"M26","Understory"
"1985",2,2018-06-18 20:21:00,27.949,75.941,23.41,"M26","Unclassified"
"1986",2,2018-06-18 20:24:00,27.924,76.525,23.505,"M26","Unclassified"
"1987",2,2018-06-18 20:27:00,27.899,76.784,23.533,"M26","Mid"
"1988",2,2018-06-18 20:30:00,27.875,76.838,23.52,"M26","Mid"
"1989",2,2018-06-18 20:33:00,27.85,77.126,23.554,"M26","Mid"
"1990",2,2018-06-18 20:36:00,27.85,77.477,23.624,"M26","Mid"
"1991",2,2018-06-18 20:39:00,27.825,78.028,23.71,"M26","Unclassified"
"1992",2,2018-06-18 20:42:00,27.801,78.11,23.702,"M26","Canopy"
"1993",2,2018-06-18 20:45:00,27.801,77.847,23.65,"M26","Canopy"
"1994",2,2018-06-18 20:48:00,27.604,77.106,23.31,"M26","Canopy"
"1995",2,2018-06-18 20:51:00,27.358,78.34,23.316,"M26","Unclassified"
"1996",2,2018-06-18 20:54:00,27.038,81.571,23.624,"M26","Unclassified"
"1997",2,2018-06-18 20:57:00,26.646,81.171,23.165,"M26","Unclassified"
"1998",2,2018-06-18 21:00:00,26.109,83.143,23.004,"M26","Unclassified"
"1999",2,2018-06-21 21:27:00,26.353,90.049,24.449,"M27","Understory"
"2000",2,2018-06-21 21:30:00,26.304,90.922,24.546,"M27","Understory"
"2001",2,2018-06-21 21:33:00,26.256,91.352,24.568,"M27","Understory"
"2002",2,2018-06-21 21:36:00,26.182,89.953,24.264,"M27","Understory"
"2003",2,2018-06-21 21:39:00,26.109,89.659,24.142,"M27","Understory"
"2004",2,2018-06-21 21:42:00,26.061,89.203,24.017,"M27","Understory"
"2005",2,2018-06-21 21:45:00,26.036,89.059,23.969,"M27","Understory"
"2006",2,2018-06-21 21:48:00,26.036,90.803,24.259,"M27","Understory"
"2007",2,2018-06-21 21:51:00,26.036,91.078,24.305,"M27","Understory"
"2008",2,2018-06-21 21:54:00,26.036,90.803,24.259,"M27","Understory"
"2009",2,2018-06-21 21:57:00,26.012,90.189,24.134,"M27","Understory"
"2010",2,2018-06-21 22:00:00,26.061,89.37,24.045,"M27","Understory"
"2011",2,2018-06-21 22:03:00,26.061,88.564,23.909,"M27","Unclassified"
"2012",2,2018-06-21 22:06:00,26.085,88.653,23.948,"M27","Unclassified"
"2013",2,2018-06-21 22:09:00,26.085,88.57,23.934,"M27","Mid"
"2014",2,2018-06-21 22:12:00,26.109,88.325,23.917,"M27","Mid"
"2015",2,2018-06-21 22:15:00,26.158,88.057,23.919,"M27","Mid"
"2016",2,2018-06-21 22:18:00,26.182,87.895,23.916,"M27","Canopy"
"2017",2,2018-06-21 22:21:00,26.182,88.007,23.935,"M27","Canopy"
"2018",2,2018-06-21 22:24:00,26.182,87.644,23.872,"M27","Canopy"
"2019",2,2018-06-21 22:27:00,26.158,87.918,23.895,"M27","Canopy"
"2020",2,2018-06-21 22:30:00,26.134,88.442,23.961,"M27","Unclassified"
"2021",2,2018-06-21 22:33:00,26.085,88.347,23.896,"M27","Unclassified"
"2022",2,2018-06-21 22:36:00,26.036,88.697,23.908,"M27","Unclassified"
"2023",2,2018-06-21 22:39:00,25.987,89.602,24.012,"M27","Unclassified"
"2024",2,2018-06-21 09:24:00,27.063,92.346,25.533,"M27","Understory"
"2025",2,2018-06-21 09:27:00,26.744,93.365,25.381,"M27","Understory"
"2026",2,2018-06-21 09:30:00,26.524,93.72,25.218,"M27","Understory"
"2027",2,2018-06-21 09:33:00,26.329,93.644,25.012,"M27","Understory"
"2028",2,2018-06-21 09:36:00,26.182,93.935,24.912,"M27","Understory"
"2029",2,2018-06-21 09:39:00,26.061,93.986,24.798,"M27","Understory"
"2030",2,2018-06-21 09:42:00,25.963,94.07,24.715,"M27","Understory"
"2031",2,2018-06-21 09:45:00,25.89,94.052,24.639,"M27","Understory"
"2032",2,2018-06-21 09:48:00,25.841,94.067,24.593,"M27","Understory"
"2033",2,2018-06-21 09:51:00,25.817,94.034,24.563,"M27","Understory"
"2034",2,2018-06-21 09:54:00,25.841,94.067,24.593,"M27","Understory"
"2035",2,2018-06-21 09:57:00,25.793,94.028,24.538,"M27","Understory"
"2036",2,2018-06-21 10:00:00,25.768,93.995,24.508,"M27","Mid"
"2037",2,2018-06-21 10:03:00,25.768,93.995,24.508,"M27","Mid"
"2038",2,2018-06-21 10:06:00,25.817,93.68,24.507,"M27","Mid"
"2039",2,2018-06-21 10:09:00,25.89,93.644,24.574,"M27","Mid"
"2040",2,2018-06-21 10:12:00,26.012,92.856,24.569,"M27","Canopy"
"2041",2,2018-06-21 10:15:00,26.231,91.621,24.588,"M27","Canopy"
"2042",2,2018-06-21 10:18:00,26.451,90.875,24.683,"M27","Canopy"
"2043",2,2018-06-21 10:21:00,26.646,90.839,24.871,"M27","Canopy"
"2044",2,2018-06-21 10:24:00,26.793,89.988,24.875,"M27","Unclassified"
"2045",2,2018-06-21 10:27:00,26.818,89.382,24.798,"M27","Unclassified"
"2046",2,2018-06-21 10:30:00,26.818,89.438,24.807,"M27","Unclassified"
"2047",2,2018-06-21 10:33:00,26.867,89.227,24.82,"M27","Unclassified"
"2048",2,2018-06-21 10:36:00,26.989,92.191,25.435,"M27","Unclassified"
"2049",1,2018-06-19 09:57:00,27.974,80.501,24.336,"M28","Understory"
"2050",1,2018-06-19 10:00:00,27.949,81.42,24.487,"M28","Understory"
"2051",1,2018-06-19 10:03:00,27.924,81.732,24.522,"M28","Understory"
"2052",1,2018-06-19 10:06:00,27.899,81.034,24.365,"M28","Understory"
"2053",1,2018-06-19 10:09:00,27.899,79.731,24.115,"M28","Understory"
"2054",1,2018-06-19 10:12:00,27.949,80.929,24.394,"M28","Understory"
"2055",1,2018-06-19 10:15:00,27.974,79.834,24.207,"M28","Understory"
"2056",1,2018-06-19 10:18:00,27.998,82.983,24.828,"M28","Understory"
"2057",1,2018-06-19 10:21:00,28.072,81.013,24.53,"M28","Understory"
"2058",1,2018-06-19 10:24:00,28.147,82.326,24.851,"M28","Understory"
"2059",1,2018-06-19 10:27:00,28.097,80.092,24.378,"M28","Understory"
"2060",1,2018-06-19 10:30:00,28.072,80.29,24.392,"M28","Understory"
"2061",1,2018-06-19 10:33:00,28.048,78.773,24.073,"M28","Unclassified"
"2062",1,2018-06-19 10:36:00,28.023,78.36,23.968,"M28","Unclassified"
"2063",1,2018-06-19 10:39:00,27.974,77.502,23.749,"M28","Unclassified"
"2064",1,2018-06-19 10:42:00,27.998,76.334,23.538,"M28","Mid"
"2065",1,2018-06-19 10:45:00,27.974,77.297,23.708,"M28","Mid"
"2066",1,2018-06-19 10:48:00,28.097,77.029,23.774,"M28","Mid"
"2067",1,2018-06-19 10:51:00,28.221,76.201,23.727,"M28","Mid"
"2068",1,2018-06-19 10:54:00,28.295,77.127,23.987,"M28","Unclassified"
"2069",1,2018-06-19 10:57:00,28.394,74.166,23.474,"M28","Canopy"
"2070",1,2018-06-19 11:00:00,28.493,74.956,23.735,"M28","Canopy"
"2071",1,2018-06-19 11:03:00,28.642,73.62,23.599,"M28","Canopy"
"2072",1,2018-06-19 11:06:00,28.617,72.78,23.396,"M28","Canopy"
"2073",1,2018-06-19 11:09:00,28.617,73.526,23.555,"M28","Unclassified"
"2074",1,2018-06-19 11:12:00,28.593,75.36,23.915,"M28","Unclassified"
"2075",2,2018-06-21 10:57:00,26.598,92.918,25.163,"M29","Understory"
"2076",2,2018-06-21 11:00:00,26.573,93.35,25.208,"M29","Understory"
"2077",2,2018-06-21 11:03:00,26.524,93.01,25.104,"M29","Understory"
"2078",2,2018-06-21 11:06:00,26.524,92.297,24.989,"M29","Understory"
"2079",2,2018-06-21 11:09:00,26.524,92.352,24.998,"M29","Understory"
"2080",2,2018-06-21 11:12:00,26.5,92.702,25.031,"M29","Understory"
"2081",2,2018-06-21 11:15:00,26.5,93.332,25.132,"M29","Understory"
"2082",2,2018-06-21 11:18:00,26.524,93.666,25.21,"M29","Understory"
"2083",2,2018-06-21 11:21:00,26.573,93.896,25.295,"M29","Understory"
"2084",2,2018-06-21 11:24:00,26.573,93.787,25.278,"M29","Understory"
"2085",2,2018-06-21 11:27:00,26.549,93.262,25.169,"M29","Understory"
"2086",2,2018-06-21 11:30:00,26.5,91.741,24.874,"M29","Understory"
"2087",2,2018-06-21 11:33:00,26.524,91.196,24.809,"M29","Unclassified"
"2088",2,2018-06-21 11:36:00,26.646,90.673,24.844,"M29","Mid"
"2089",2,2018-06-21 11:39:00,26.867,89.227,24.82,"M29","Mid"
"2090",2,2018-06-21 11:42:00,27.136,86.459,24.609,"M29","Mid"
"2091",2,2018-06-21 11:45:00,27.554,86.583,25.043,"M29","Mid"
"2092",2,2018-06-21 11:48:00,27.751,84.728,24.906,"M29","Unclassified"
"2093",2,2018-06-21 11:51:00,27.875,85.239,25.119,"M29","Unclassified"
"2094",2,2018-06-21 11:54:00,28.023,83.962,25.033,"M29","Unclassified"
"2095",2,2018-06-21 11:57:00,28.221,82.428,24.943,"M29","Canopy"
"2096",2,2018-06-21 12:00:00,28.468,80.952,24.906,"M29","Canopy"
"2097",2,2018-06-21 12:03:00,28.444,81.207,24.931,"M29","Canopy"
"2098",2,2018-06-21 12:06:00,28.493,80.059,24.759,"M29","Unclassified"
"2099",2,2018-06-21 12:09:00,28.916,78.425,24.85,"M29","Unclassified"
"2100",2,2018-06-21 20:06:00,28.543,80.591,24.91,"M29","Understory"
"2101",2,2018-06-21 20:09:00,28.518,81.426,25.045,"M29","Understory"
"2102",2,2018-06-21 20:12:00,28.493,83.32,25.377,"M29","Understory"
"2103",2,2018-06-21 20:15:00,28.394,83.872,25.381,"M29","Understory"
"2104",2,2018-06-21 20:18:00,28.196,83.885,25.189,"M29","Understory"
"2105",2,2018-06-21 20:21:00,27.875,84.955,25.068,"M29","Understory"
"2106",2,2018-06-21 20:24:00,27.628,86.938,25.178,"M29","Understory"
"2107",2,2018-06-21 20:27:00,27.407,88.18,25.175,"M29","Understory"
"2108",2,2018-06-21 20:30:00,27.21,89.057,25.131,"M29","Understory"
"2109",2,2018-06-21 20:33:00,27.063,90.052,25.153,"M29","Understory"
"2110",2,2018-06-21 20:36:00,26.94,88.854,24.829,"M29","Understory"
"2111",2,2018-06-21 20:39:00,26.818,88.379,24.627,"M29","Understory"
"2112",2,2018-06-21 20:42:00,26.72,88.746,24.593,"M29","Unclassified"
"2113",2,2018-06-21 20:45:00,26.646,88.366,24.455,"M29","Mid"
"2114",2,2018-06-21 20:48:00,26.622,88.668,24.482,"M29","Mid"
"2115",2,2018-06-21 20:51:00,26.622,88.361,24.43,"M29","Mid"
"2116",2,2018-06-21 20:54:00,26.573,88.712,24.442,"M29","Mid"
"2117",2,2018-06-21 20:57:00,26.573,88.433,24.394,"M29","Unclassified"
"2118",2,2018-06-21 21:00:00,26.549,87.841,24.268,"M29","Unclassified"
"2119",2,2018-06-21 21:03:00,26.524,87.751,24.229,"M29","Unclassified"
"2120",2,2018-06-21 21:06:00,26.5,87.577,24.175,"M29","Canopy"
"2121",2,2018-06-21 21:09:00,26.426,88.231,24.215,"M29","Canopy"
"2122",2,2018-06-21 21:12:00,26.426,89.262,24.39,"M29","Canopy"
"2123",2,2018-06-21 21:15:00,26.451,88.85,24.344,"M29","Canopy"
"2124",2,2018-06-21 21:18:00,26.402,89.395,24.388,"M29","Unclassified"
"2125",1,2018-05-25 20:15:00,25.477,91.547,23.826,"M3","Understory"
"2126",1,2018-05-25 20:20:00,25.501,90.894,23.743,"M3","Understory"
"2127",1,2018-05-25 20:25:00,25.453,90.607,23.648,"M3","Understory"
"2128",1,2018-05-25 20:30:00,25.38,93.218,23.998,"M3","Understory"
"2129",1,2018-05-25 20:35:00,25.38,91.633,23.743,"M3","Understory"
"2130",1,2018-05-25 20:40:00,25.38,92.809,23.932,"M3","Understory"
"2131",1,2018-05-25 20:45:00,25.38,92.536,23.889,"M3","Understory"
"2132",1,2018-05-25 20:50:00,25.38,92.836,23.937,"M3","Unclassified"
"2133",1,2018-05-25 20:55:00,25.404,92.897,23.971,"M3","Unclassified"
"2134",1,2018-05-25 21:00:00,25.404,92.897,23.971,"M3","Mid"
"2135",1,2018-05-25 21:05:00,25.428,92.739,23.97,"M3","Mid"
"2136",1,2018-05-25 21:10:00,25.428,92.766,23.974,"M3","Unclassified"
"2137",1,2018-05-25 21:15:00,25.428,92.848,23.987,"M3","Canopy"
"2138",1,2018-05-25 21:20:00,25.453,92.854,24.012,"M3","Canopy"
"2139",1,2018-05-25 21:25:00,25.453,92.854,24.012,"M3","Unclassified"
"2140",1,2018-06-21 09:15:00,28.941,83.992,25.94,"M30","Understory"
"2141",1,2018-06-21 09:18:00,29.015,81.3,25.508,"M30","Understory"
"2142",1,2018-06-21 09:21:00,28.369,86.259,25.789,"M30","Understory"
"2143",1,2018-06-21 09:24:00,27.456,90.59,25.634,"M30","Understory"
"2144",1,2018-06-21 09:27:00,26.769,93.945,25.498,"M30","Understory"
"2145",1,2018-06-21 09:30:00,26.475,96.475,25.602,"M30","Understory"
"2146",1,2018-06-21 09:33:00,26.304,97.291,25.556,"M30","Understory"
"2147",1,2018-06-21 09:36:00,26.158,97.602,25.456,"M30","Understory"
"2148",1,2018-06-21 09:39:00,26.061,98.192,25.447,"M30","Understory"
"2149",1,2018-06-21 09:42:00,25.987,98.493,25.419,"M30","Understory"
"2150",1,2018-06-21 09:45:00,25.939,98.853,25.424,"M30","Understory"
"2151",1,2018-06-21 09:48:00,25.914,98.633,25.367,"M30","Understory"
"2152",1,2018-06-21 09:51:00,25.793,98.228,25.184,"M30","Unclassified"
"2153",1,2018-06-21 09:54:00,25.647,97.87,24.984,"M30","Mid"
"2154",1,2018-06-21 09:57:00,25.623,98.183,25.007,"M30","Mid"
"2155",1,2018-06-21 10:00:00,25.501,97.725,24.816,"M30","Mid"
"2156",1,2018-06-21 10:03:00,25.453,97.712,24.766,"M30","Unclassified"
"2157",1,2018-06-21 10:06:00,25.404,97.111,24.626,"M30","Canopy"
"2158",1,2018-06-21 10:09:00,25.647,99.148,25.175,"M30","Canopy"
"2159",1,2018-06-21 10:12:00,25.793,95.383,24.75,"M30","Canopy"
"2160",1,2018-06-21 10:15:00,25.89,96.486,25.018,"M30","Canopy"
"2161",1,2018-06-21 10:18:00,26.061,96.26,25.154,"M30","Unclassified"
"2162",1,2018-06-21 10:21:00,26.256,93.217,24.87,"M30","Unclassified"
"2163",1,2018-06-21 10:24:00,26.329,90.928,24.571,"M30","Unclassified"
"2164",1,2018-06-21 10:27:00,26.378,92.096,24.811,"M30","Unclassified"
"2165",1,2018-06-21 21:12:00,26.451,87.23,24.066,"M30","Understory"
"2166",1,2018-06-21 21:15:00,26.402,87.918,24.137,"M30","Understory"
"2167",1,2018-06-21 21:18:00,26.402,90.116,24.509,"M30","Understory"
"2168",1,2018-06-21 21:21:00,26.353,91.925,24.759,"M30","Understory"
"2169",1,2018-06-21 21:24:00,26.28,89.533,24.29,"M30","Understory"
"2170",1,2018-06-21 21:27:00,26.231,91.291,24.533,"M30","Understory"
"2171",1,2018-06-21 21:30:00,26.158,91.163,24.44,"M30","Understory"
"2172",1,2018-06-21 21:33:00,26.109,91.481,24.444,"M30","Understory"
"2173",1,2018-06-21 21:36:00,26.061,94.828,24.931,"M30","Understory"
"2174",1,2018-06-21 21:39:00,26.036,91.078,24.305,"M30","Understory"
"2175",1,2018-06-21 21:42:00,26.012,90.521,24.189,"M30","Understory"
"2176",1,2018-06-21 21:45:00,26.036,89.946,24.117,"M30","Understory"
"2177",1,2018-06-21 21:48:00,26.036,88.419,23.86,"M30","Unclassified"
"2178",1,2018-06-21 21:51:00,26.036,88.14,23.813,"M30","Unclassified"
"2179",1,2018-06-21 21:54:00,26.061,88.174,23.843,"M30","Mid"
"2180",1,2018-06-21 21:57:00,26.085,88.124,23.858,"M30","Mid"
"2181",1,2018-06-21 22:00:00,26.085,88.57,23.934,"M30","Mid"
"2182",1,2018-06-21 22:03:00,26.134,87.772,23.846,"M30","Unclassified"
"2183",1,2018-06-21 22:06:00,26.134,87.521,23.803,"M30","Unclassified"
"2184",1,2018-06-21 22:09:00,26.109,88.408,23.931,"M30","Canopy"
"2185",1,2018-06-21 22:12:00,26.109,87.375,23.754,"M30","Canopy"
"2186",1,2018-06-21 22:15:00,26.085,87.426,23.739,"M30","Canopy"
"2187",1,2018-06-21 22:18:00,26.085,87.174,23.695,"M30","Unclassified"
"2188",1,2018-06-21 22:21:00,26.036,87.526,23.708,"M30","Unclassified"
"2189",1,2018-06-21 22:24:00,26.036,89.697,24.076,"M30","Unclassified"
"2190",1,2018-06-21 11:00:00,26.061,95.234,24.995,"M31","Understory"
"2191",1,2018-06-21 11:03:00,25.963,96.128,25.036,"M31","Understory"
"2192",1,2018-06-21 11:06:00,25.89,96.539,25.026,"M31","Understory"
"2193",1,2018-06-21 11:09:00,25.866,95.887,24.901,"M31","Understory"
"2194",1,2018-06-21 11:12:00,25.841,97.064,25.057,"M31","Understory"
"2195",1,2018-06-21 11:15:00,25.793,96.622,24.941,"M31","Understory"
"2196",1,2018-06-21 11:18:00,25.817,97.218,25.056,"M31","Understory"
"2197",1,2018-06-21 11:21:00,25.866,97.204,25.103,"M31","Understory"
"2198",1,2018-06-21 11:24:00,25.939,98.267,25.336,"M31","Understory"
"2199",1,2018-06-21 11:27:00,25.963,97.015,25.172,"M31","Understory"
"2200",1,2018-06-21 11:30:00,26.036,94.578,24.867,"M31","Understory"
"2201",1,2018-06-21 11:33:00,26.134,93.65,24.818,"M31","Understory"
"2202",1,2018-06-21 11:36:00,26.28,92.017,24.701,"M31","Unclassified"
"2203",1,2018-06-21 11:39:00,26.475,90.272,24.607,"M31","Unclassified"
"2204",1,2018-06-21 11:42:00,26.573,89.88,24.639,"M31","Mid"
"2205",1,2018-06-21 11:45:00,26.72,87.628,24.401,"M31","Mid"
"2206",1,2018-06-21 11:48:00,26.916,87.056,24.495,"M31","Mid"
"2207",1,2018-06-21 11:51:00,27.161,85.844,24.524,"M31","Mid"
"2208",1,2018-06-21 11:54:00,27.382,84.049,24.419,"M31","Unclassified"
"2209",1,2018-06-21 11:57:00,27.653,81.472,24.207,"M31","Canopy"
"2210",1,2018-06-21 12:00:00,27.776,83.107,24.633,"M31","Canopy"
"2211",1,2018-06-21 12:03:00,27.825,81.883,24.453,"M31","Canopy"
"2212",1,2018-06-21 12:06:00,27.949,82.427,24.676,"M31","Unclassified"
"2213",1,2018-06-21 12:09:00,28.048,86.044,25.434,"M31","Unclassified"
"2214",1,2018-06-21 12:12:00,27.949,88.81,25.82,"M31","Unclassified"
"2215",1,2018-06-21 12:15:00,27.751,90.549,25.92,"M31","Unclassified"
"2216",1,2018-06-21 20:06:00,28.32,80.805,24.733,"M31","Understory"
"2217",1,2018-06-21 20:09:00,28.345,81.62,24.912,"M31","Understory"
"2218",1,2018-06-21 20:12:00,28.27,84.102,25.302,"M31","Understory"
"2219",1,2018-06-21 20:15:00,28.097,85.005,25.296,"M31","Understory"
"2220",1,2018-06-21 20:18:00,27.899,83.706,24.865,"M31","Understory"
"2221",1,2018-06-21 20:21:00,27.628,84.815,24.8,"M31","Understory"
"2222",1,2018-06-21 20:24:00,27.358,87.551,25.018,"M31","Understory"
"2223",1,2018-06-21 20:27:00,27.161,88.57,24.999,"M31","Understory"
"2224",1,2018-06-21 20:30:00,27.063,88.408,24.874,"M31","Understory"
"2225",1,2018-06-21 20:33:00,27.063,89.635,25.083,"M31","Understory"
"2226",1,2018-06-21 20:36:00,27.014,87.023,24.586,"M31","Understory"
"2227",1,2018-06-21 20:39:00,26.916,87.056,24.495,"M31","Understory"
"2228",1,2018-06-21 20:42:00,26.842,86.955,24.405,"M31","Unclassified"
"2229",1,2018-06-21 20:45:00,26.793,87.309,24.418,"M31","Mid"
"2230",1,2018-06-21 20:48:00,26.769,87.247,24.383,"M31","Mid"
"2231",1,2018-06-21 20:51:00,26.744,86.961,24.309,"M31","Mid"
"2232",1,2018-06-21 20:54:00,26.695,86.921,24.254,"M31","Mid"
"2233",1,2018-06-21 20:57:00,26.622,87.606,24.3,"M31","Unclassified"
"2234",1,2018-06-21 21:00:00,26.598,86.674,24.114,"M31","Unclassified"
"2235",1,2018-06-21 21:03:00,26.573,86.303,24.025,"M31","Canopy"
"2236",1,2018-06-21 21:06:00,26.524,86.404,23.995,"M31","Canopy"
"2237",1,2018-06-21 21:09:00,26.475,86.955,24.043,"M31","Canopy"
"2238",1,2018-06-21 21:12:00,26.451,87.23,24.066,"M31","Unclassified"
"2239",1,2018-06-21 21:15:00,26.402,87.918,24.137,"M31","Unclassified"
"2240",1,2018-06-21 21:18:00,26.402,90.116,24.509,"M31","Unclassified"
"2241",2,2018-05-25 11:55:00,26.989,90.173,NA,"M4","Understory"
"2242",2,2018-05-25 12:00:00,27.063,87.652,NA,"M4","Understory"
"2243",2,2018-05-25 12:05:00,27.259,85.385,NA,"M4","Understory"
"2244",2,2018-05-25 12:10:00,27.308,88.269,NA,"M4","Understory"
"2245",2,2018-05-25 12:15:00,27.112,89.229,NA,"M4","Understory"
"2246",2,2018-05-25 12:20:00,26.965,90.056,NA,"M4","Understory"
"2247",2,2018-05-25 12:25:00,26.916,92.887,NA,"M4","Understory"
"2248",2,2018-05-25 12:30:00,26.842,93.526,NA,"M4","Unclassified"
"2249",2,2018-05-25 12:35:00,26.891,93.757,NA,"M4","Mid"
"2250",2,2018-05-25 12:40:00,27.014,93.733,NA,"M4","Mid"
"2251",2,2018-05-25 12:45:00,27.161,93.715,NA,"M4","Unclassified"
"2252",2,2018-05-25 12:50:00,27.333,93.73,NA,"M4","Canopy"
"2253",2,2018-05-25 12:55:00,27.456,93.733,NA,"M4","Canopy"
"2254",2,2018-05-25 13:00:00,27.53,93.752,NA,"M4","Unclassified"
"2255",2,2018-05-25 13:05:00,27.604,93.77,NA,"M4","Unclassified"
"2256",2,2018-05-25 20:10:00,24.968,93.224,NA,"M4","Understory"
